"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",0.124066058765908,0.105442157262096,0.086106250981398,0.134397535702354,0.12136757900298,0.11009966231525,0.0902809112976209,0.117144730757171,0.119207763657854,0.0967452817250687,0.12655095773439,0.107141397176577,0.125189414347186,0.103929825387986,0.101183931084116,0.103348431462176,0.0925031161912371,0.0840447764735388,0.10404460953545,0.107497740203551,0.114689009087048,0.0935263796441395,0.131865286952632,0.113491521328523,0.109129660501053,0.102019598860373,0.081441188673997,0.07187683370723,0.0704585909333721,0.0879030902417421,0.0908444435103118,0.100626618442506,0.129930839945229,0.122665607956874,0.0923519677552598,0.109216597157798,0.0906054424958417,0.111593401061248,0.083298915082309,0.108264281812408,0.111042702017009,0.0971077626736864,0.11416510040326,0.126667178330812,0.115460100182597,0.115515460723778,0.132778276505644,0.134821364352176,0.125929343337235,0.100901375800636
"12",0.160880058863686,0.168486468134746,0.144705297485905,0.110551591156924,0.102354509814967,0.103951923838074,0.0896393513446921,0.0979242132703116,0.14433772342797,0.0534079527131567,0.107141397176577,0.133615592306625,0.144645928903509,0.141842321315385,0.14239284606059,0.140673378465959,0.157099543176777,0.14567220713137,0.119271035816669,0.0863679089224078,0.0960094521661921,0.0659148662701703,0.0974223646941543,0.107780699628935,0.0921797900677624,0.0466730377899875,0.0388806954143999,0.0215405957086531,0.0174452578158995,0.0360739363874564,0.0286298279348976,0.0748043456817593,0.0976751280085733,0.0856514012900703,0.0760321148052077,0.0825366489065919,0.0681426943506912,0.0975192480085882,0.0814455337158877,0.0991585894823565,0.10535200804733,0.108115133400432,0.105534844309049,0.132323140938683,0.118912244415976,0.127724622406043,0.117393789530555,0.113351207864032,0.101267636546258,0.0890807586185509
"13",0.173042927931233,0.175678291372546,0.149873528445925,0.130038841685991,0.119702769889215,0.118590166900677,0.101206862043735,0.114754926623176,0.157038742804802,0.0700278684373115,0.125189414347186,0.144645928903509,0.158671066265552,0.151330550221365,0.15120469670302,0.150145715949549,0.162488894817508,0.150277818242309,0.131020771988887,0.102158465495801,0.112473669262734,0.0805670948258121,0.117636494826897,0.122807874218858,0.107764299686907,0.0651544511514248,0.0534735603504697,0.0356848585722786,0.0316739480023253,0.052408193348522,0.0463674845936745,0.0901841056451838,0.117426136473197,0.104947936048069,0.0894163426579689,0.0990959258469519,0.0819127792907056,0.113132879970313,0.0922433910309916,0.113855923344739,0.120065150401122,0.119398812756289,0.120936996704015,0.147903419828691,0.133282742095428,0.141234859022375,0.135836664922684,0.132657160838493,0.119756629779005,0.103108772840185
"14",0.171977209085569,0.186019037734351,0.160838018788805,0.106316156916633,0.0991728207061425,0.103897321263695,0.0907169203525551,0.0946315450124769,0.15238742723042,0.0436825128848458,0.103929825387986,0.141842321315385,0.151330550221365,0.152942858303499,0.154296562395232,0.151616035715643,0.174850171275557,0.162549140657614,0.124585831460147,0.0824555336670164,0.092821022733911,0.0601568981604909,0.090448778470035,0.107884189737635,0.089356178398773,0.0339565026318426,0.0291430204478393,0.00968779667223102,0.0048900208317018,0.0240606259194114,0.0140075784008959,0.0696004391483207,0.0912329131877852,0.0778953862528805,0.0731385540945983,0.0772320454232635,0.0636580409262876,0.0954631178335591,0.0821179690764345,0.0983241655715132,0.105426965055778,0.112258257040189,0.10490283418871,0.135507495886941,0.121380313928814,0.132427407994707,0.115294649063079,0.10972767499379,0.0967076720732533,0.0874525155755476
"15",0.173027343493984,0.189039603048568,0.163781515755198,0.103183363307669,0.0965126906474581,0.102228002697347,0.0896429132514147,0.0920057386866885,0.152710073301951,0.0396735550271615,0.101183931084116,0.14239284606059,0.15120469670302,0.154296562395232,0.155902524310102,0.152937006565731,0.178122511770623,0.165719117777122,0.1244179867252,0.0798119498522552,0.090259511765005,0.0572385181331767,0.0866347790929133,0.106205414531409,0.0869740652969347,0.0290825494954047,0.0253608937892794,0.0054938277864305,0.000532850996851368,0.0195835927413071,0.00880100460208455,0.0667208743706337,0.0875875745931839,0.0740141411065319,0.0709902622331775,0.0741969079163782,0.0611180470721704,0.0932455760830755,0.0810424903784184,0.0964775889067432,0.103777504351993,0.111886904446489,0.103020729638187,0.134439964161063,0.12029308570457,0.131926372448475,0.112747366370961,0.10674924744258,0.0936169200420732,0.0855080914259888
"16",0.170526493786522,0.184285234322882,0.159309930520048,0.105749703811246,0.098621525089449,0.103222139223436,0.0900938872684922,0.0941131366130746,0.151155062446983,0.0436875346352065,0.103348431462176,0.140673378465959,0.150145715949549,0.151616035715643,0.152937006565731,0.150302557238421,0.173182631318037,0.160987746623136,0.1236160046492,0.0820348942221114,0.0923113046901855,0.0599364696370296,0.090067218053772,0.107178329177363,0.0888581684659951,0.0341139424511457,0.0292431196542138,0.00997760963490598,0.00523200279550513,0.0242615906923011,0.0143517127933928,0.0693019961418566,0.0908304229939961,0.0776188982237692,0.0727482717546427,0.0768868868996226,0.0633768918751164,0.0949024740530303,0.0815630142690062,0.0977085076284453,0.104737960929603,0.111403621445213,0.104238294546776,0.134529957788192,0.120516130755146,0.131424722403436,0.114606099383326,0.109120779004528,0.0962134735526816,0.0869313139664379
"17",0.193222583669896,0.222527623779864,0.19478635553798,0.0923024349312993,0.0879825835394907,0.100195824245898,0.0902381093941164,0.0833257276693373,0.166849399085989,0.0183873799195933,0.0925031161912371,0.157099543176777,0.162488894817508,0.174850171275557,0.178122511770623,0.173182631318037,0.212275823041682,0.198259566121764,0.133311081007728,0.0700516233017606,0.0818324190428718,0.0440031609156711,0.0702805687464132,0.104432583382041,0.0793791523451004,0.00167711170044783,0.00431724768193428,-0.0196449044417354,-0.0259965629635727,-0.00615836778695097,-0.0222494282042236,0.0544780163523606,0.0723378719760185,0.0562439146710963,0.0635473088865365,0.0616011749837309,0.0504994667438251,0.0871541577230323,0.0809432190106326,0.0929060804720822,0.101989930013875,0.118540136157271,0.099754075242485,0.138645179989899,0.123250612874584,0.13938597942554,0.10619942874614,0.0970939265812701,0.0822298898503698,0.0804655480154058
"18",0.179377844028609,0.207603561674221,0.181891528604634,0.0836411041640675,0.0799103109910175,0.0917692912761656,0.0828909626826609,0.0756207251852951,0.154565223720181,0.0147548828252445,0.0840447764735388,0.14567220713137,0.150277818242309,0.162549140657614,0.165719117777122,0.160987746623136,0.198259566121764,0.185232844522113,0.12325633240459,0.0633283639961797,0.074275212319396,0.0390712579954607,0.0628807748342126,0.0956841778701753,0.0721063139679733,-0.00119424809886541,0.0018637841686348,-0.0205401015406762,-0.02650915307768,-0.00822067834706255,-0.0235205477285724,0.0487853658646043,0.0648793949918816,0.0498549658009786,0.0575890665874598,0.0552886740335334,0.0452953881800777,0.0793931407601743,0.0742897001087208,0.0849243224329949,0.0934405407271857,0.109474322227358,0.091240660306168,0.127685003598185,0.113429526372359,0.128689627282736,0.0968296856407683,0.0881615771764458,0.0743448044171157,0.0733581411940452
"19",0.142587162622336,0.144263244136302,0.122979989409477,0.10814607212184,0.0994934389850777,0.0983237706976258,0.0838222929647116,0.0954001091576147,0.12955953250857,0.058826891053528,0.10404460953545,0.119271035816669,0.131020771988887,0.124585831460147,0.1244179867252,0.1236160046492,0.133311081007728,0.12325633240459,0.108205070339901,0.0850057685415614,0.0935005473132179,0.0672509503583143,0.0980801607431384,0.101808042270085,0.0895673097412745,0.0550229822054608,0.0451031916399422,0.0305223595864948,0.0272525755427394,0.0443998520463763,0.0395979625807066,0.0751803107849734,0.0978637461768028,0.0876223304195149,0.0743611144091683,0.0825767879505,0.0682659411256593,0.0939575532388892,0.0764229872532025,0.0944604118873998,0.0995363904304645,0.0986623003917447,0.100315107769336,0.122370397019126,0.110305476766995,0.116721643837,0.112783962438269,0.110268459812163,0.0996470660486017,0.085613043924751
"20",0.0993447984887451,0.0809958078344835,0.0653729292115128,0.114512759005261,0.103137876840794,0.0923613916681441,0.0752596290325223,0.0996433350790934,0.0965627960515625,0.0852631530410409,0.107497740203551,0.0863679089224078,0.102158465495801,0.0824555336670164,0.0798119498522552,0.0820348942221114,0.0700516233017606,0.0633283639961797,0.0850057685415614,0.0918154532895614,0.0975395619065089,0.080880762820451,0.113550377579803,0.0951390177666486,0.0927223210954441,0.0909552550389965,0.0724331268688396,0.0653088168885753,0.0644172994605476,0.0788177749677205,0.0823911820659537,0.0866005812596511,0.111702622048127,0.106166663359019,0.0786808971797744,0.0938475223925694,0.0778909708255817,0.0944630875513975,0.0695758117366699,0.091152851184263,0.0930973474202669,0.0796849370893387,0.0960158896493093,0.104882439663474,0.0957871086056149,0.094885704467635,0.112248631997526,0.114608682810557,0.107548313596764,0.0853144302859242
"21",0.11101931675093,0.093547672957803,0.0762123161397987,0.121882183480026,0.110001598875624,0.0995071073862956,0.0814834002927935,0.106196278653376,0.106931949946777,0.088400623612924,0.114689009087048,0.0960094521661921,0.112473669262734,0.092821022733911,0.090259511765005,0.0923113046901855,0.0818324190428718,0.074275212319396,0.0935005473132179,0.0975395619065089,0.103966566477639,0.0850967295170881,0.119866181560142,0.102556739178657,0.0989060442738507,0.0934649146401624,0.0745708917453833,0.0661376781701978,0.064925858507585,0.0806372509167842,0.0835551131570614,0.0914583730459055,0.118065059446473,0.111629912852044,0.0837503022914024,0.0992315175996518,0.0823302377544267,0.101056251000803,0.0752137964248272,0.0979260039900415,0.100346478240093,0.08734803169121,0.103238676795143,0.114157528319539,0.104100506469585,0.103928142114233,0.120206190028605,0.122204319555036,0.114261420396541,0.0913508374611383
"22",0.074423126579123,0.0534319487701666,0.0414334035026073,0.10032496449433,0.0898188678616244,0.0780477463570814,0.0626382129431596,0.0869624172466026,0.0746758193480722,0.0803108649298534,0.0935263796441395,0.0659148662701703,0.0805670948258121,0.0601568981604909,0.0572385181331767,0.0599364696370296,0.0440031609156711,0.0390712579954607,0.0672509503583143,0.080880762820451,0.0850967295170881,0.073222102383315,0.101850265010679,0.0802585174578687,0.0807169587516261,0.0876719986651051,0.0694860874680638,0.0652755200216557,0.065122412281052,0.0768211743905161,0.0820667106969878,0.0775795066026013,0.0998360697900382,0.0962826641780058,0.0689184113362946,0.0837856826495635,0.0696099034199835,0.0815317356680584,0.0581840459425477,0.0776929821166392,0.0785586480798032,0.0637578638262977,0.081627082589295,0.085856353367149,0.0787867779325581,0.0761173451970749,0.0965887246447207,0.0998834841440359,0.0947204547335602,0.0734401396959913
"23",0.11077121063887,0.0836196832175204,0.0659275780406667,0.141112684302379,0.126596293222842,0.111164621847128,0.0896962696153198,0.122479478789063,0.109827624232989,0.110251894939561,0.131865286952632,0.0974223646941543,0.117636494826897,0.090448778470035,0.0866347790929133,0.090067218053772,0.0702805687464132,0.0628807748342126,0.0980801607431384,0.113550377579803,0.119866181560142,0.101850265010679,0.142114377643086,0.114381744949618,0.11378274959557,0.119459203864668,0.0948255224886577,0.087922319680913,0.0874037251254303,0.104301769973784,0.110658638618525,0.108294893267733,0.139472224751797,0.133847998902321,0.0969444422954336,0.117093229693697,0.0972489460570845,0.115271790926363,0.0831774971028953,0.110325642913385,0.111947880461965,0.0926026631430444,0.116016805440179,0.123674376474719,0.113296555912351,0.110449564976509,0.136703802963505,0.14074549188829,0.132989595340934,0.103927416208555
"24",0.126484871387432,0.116154242035758,0.0967936106002646,0.119647123203221,0.108734416216621,0.101665109464202,0.0845638894125928,0.104714251809305,0.118739920426584,0.0789931948553648,0.113491521328523,0.107780699628935,0.122807874218858,0.107884189737635,0.106205414531409,0.107178329177363,0.104432583382041,0.0956841778701753,0.101808042270085,0.0951390177666486,0.102556739178657,0.0802585174578687,0.114381744949618,0.10496784689521,0.0978101533225995,0.0806701954210678,0.0648403395466292,0.0537435664283266,0.0516826500653437,0.0683790604387358,0.0683089281953506,0.0874106089462573,0.113162250307961,0.105045919667126,0.0822341388143916,0.095239478593419,0.0789203669206198,0.100906528188539,0.0776801777493113,0.0991361046047437,0.102674841615857,0.0941469810297283,0.104804282056927,0.12043309632821,0.109313267391427,0.111752262224955,0.120433734211484,0.120692538464702,0.111476409470917,0.0914851426928482
"25",0.106710566806873,0.0905348359476441,0.0738974193555812,0.115912054812104,0.104661809184777,0.0948899607467694,0.0777873021276161,0.101024518562293,0.102582567201506,0.083568097847681,0.109129660501053,0.0921797900677624,0.107764299686907,0.089356178398773,0.0869740652969347,0.0888581684659951,0.0793791523451004,0.0721063139679733,0.0895673097412745,0.0927223210954441,0.0989060442738507,0.0807169587516261,0.11378274959557,0.0978101533225995,0.0941076694923117,0.0881717519725303,0.0703785709421568,0.0621765937928879,0.0609679102508675,0.0759918642101175,0.0785774525493861,0.0868255226895183,0.112105249996436,0.105869221322992,0.0796492465451585,0.0942307103030585,0.0781748682388064,0.096216149213226,0.0717777568139806,0.0933232696438746,0.0957002026988032,0.0836115419734399,0.0984049382800003,0.109105786001213,0.0994609069979055,0.0994652805125531,0.114475073533352,0.116265462797541,0.108620074816646,0.0869929768540174
"26",0.0483482926049479,0.0117079077895695,0.00297708335581885,0.111336409868841,0.0982097083737769,0.0788214234539755,0.0605623213627737,0.0955966400771252,0.0559318222191844,0.104360416358148,0.102019598860373,0.0466730377899875,0.0651544511514248,0.0339565026318426,0.0290825494954047,0.0341139424511457,0.00167711170044783,-0.00119424809886541,0.0550229822054608,0.0909552550389965,0.0934649146401624,0.0876719986651051,0.119459203864668,0.0806701954210678,0.0881717519725303,0.118975374384438,0.0934759707394083,0.0943173780223434,0.0958522923742627,0.1063440692261,0.117906975880901,0.0907328118920899,0.116150544085299,0.115727430481508,0.0764443171632914,0.0972322318010005,0.0809678949305262,0.0871475303736103,0.0570457944694215,0.0803391197150944,0.0790249542518613,0.0543188821764088,0.0838188175944102,0.0789049792335382,0.0734998022031727,0.0654341646038438,0.102431879190321,0.109419743753001,0.106466230520155,0.0779603181355609
"27",0.0407070642191736,0.0123410747506547,0.00509117981660868,0.0887564815782629,0.078384727230517,0.0633282994460417,0.0488454937515484,0.0762664140327802,0.0462910324903367,0.082232428138743,0.081441188673997,0.0388806954143999,0.0534735603504697,0.0291430204478393,0.0253608937892794,0.0292431196542138,0.00431724768193428,0.0018637841686348,0.0451031916399422,0.0724331268688396,0.0745708917453833,0.0694860874680638,0.0948255224886577,0.0648403395466292,0.0703785709421568,0.0934759707394083,0.0734841187851575,0.0738063866802495,0.0749222619657206,0.0834436547535283,0.0922986358104206,0.0720383143783987,0.0922557246704618,0.0916959367280875,0.0609432172402758,0.0772441166608996,0.0643119835379532,0.0696839473955184,0.0459519902764785,0.0644173931626374,0.0635135225491694,0.0443413927103848,0.0672473884062436,0.0639373031556855,0.0594741091848052,0.0533667742477724,0.0819585834293812,0.0873187010088393,0.0847887270021408,0.0623730905779965
"28",0.0193013600602311,-0.0126921146879514,-0.0168842629904136,0.0792955173062786,0.0692979591463451,0.0526940525341886,0.039177774482041,0.067683000245307,0.0279299015040118,0.0810597721310136,0.07187683370723,0.0215405957086531,0.0356848585722786,0.00968779667223102,0.0054938277864305,0.00997760963490598,-0.0196449044417354,-0.0205401015406762,0.0305223595864948,0.0653088168885753,0.0661376781701978,0.0652755200216557,0.087922319680913,0.0537435664283266,0.0621765937928879,0.0943173780223434,0.0738063866802495,0.0768424844121472,0.078689082339714,0.0850606428139297,0.0958333033824314,0.0666711254466138,0.085091481000155,0.0863458493263162,0.0544278464367011,0.0711286755453628,0.0593095680524531,0.0605949045064868,0.0373036662841532,0.0546196770090856,0.0526783937527707,0.0314228473152803,0.0567063362233613,0.048960902116013,0.0461897017861315,0.0381899843131739,0.0708507937618727,0.0772999282794136,0.0764232661297366,0.0539599294748813
"29",0.0141436775554154,-0.0192179498468468,-0.0226934440508541,0.0780074411081608,0.0679646899573808,0.0507357195766274,0.0372751505787943,0.0664547449301938,0.0236651722929496,0.08189819210992,0.0704585909333721,0.0174452578158995,0.0316739480023253,0.0048900208317018,0.000532850996851368,0.00523200279550513,-0.0259965629635727,-0.02650915307768,0.0272525755427394,0.0644172994605476,0.064925858507585,0.065122412281052,0.0874037251254303,0.0516826500653437,0.0609679102508675,0.0958522923742627,0.0749222619657206,0.078689082339714,0.0807468532639677,0.0866625287693984,0.0980724240724885,0.066244272713682,0.0844670259749222,0.0861990097442837,0.0535382847871365,0.0705745365005455,0.058872067752995,0.0591391138031836,0.0356332844673547,0.0529004555086466,0.0506689011124721,0.0285872086572752,0.0548278548341123,0.0458491638897498,0.0434681955164891,0.0348765118671467,0.0690267852641472,0.0758424396016834,0.0753727460731706,0.0525825637216987
"30",0.0362689742901475,0.0024427316716031,-0.00436478186629477,0.096242737792617,0.0846588356814173,0.0668784771901339,0.050907855251418,0.0824898666021039,0.0440027027126426,0.0926704541246783,0.0879030902417421,0.0360739363874564,0.052408193348522,0.0240606259194114,0.0195835927413071,0.0242615906923011,-0.00615836778695097,-0.00822067834706255,0.0443998520463763,0.0788177749677205,0.0806372509167842,0.0768211743905161,0.104301769973784,0.0683790604387358,0.0759918642101175,0.1063440692261,0.0834436547535283,0.0850606428139297,0.0866625287693984,0.0953300538131944,0.106251754580414,0.0791806841394286,0.101268477989574,0.101470691998969,0.0660747021881212,0.084736400591179,0.0705910511603931,0.074795361699804,0.048098212397644,0.0684988076129374,0.0669957771814595,0.0443030379914278,0.0713637894505197,0.0655660666226375,0.0612873843354257,0.0534918368011605,0.0877776874525409,0.0943557216834192,0.0922505232902128,0.0668201647094486
"31",0.0262232224776124,-0.013447706160307,-0.0189887726380234,0.100114992921859,0.087571980677593,0.0669511185762868,0.0499487833455327,0.0855028507938186,0.0367217920932646,0.101517539325519,0.0908444435103118,0.0286298279348976,0.0463674845936745,0.0140075784008959,0.00880100460208455,0.0143517127933928,-0.0222494282042236,-0.0235205477285724,0.0395979625807066,0.0823911820659537,0.0835551131570614,0.0820667106969878,0.110658638618525,0.0683089281953506,0.0785774525493861,0.117906975880901,0.0922986358104206,0.0958333033824314,0.0980724240724885,0.106251754580414,0.119541942954596,0.0839248433018668,0.107142668807396,0.108535763519306,0.0687202585102005,0.0895737532456824,0.0746803157069469,0.0766849010417253,0.0475053755639716,0.0692788293727571,0.0669510281222086,0.0405631026329156,0.071961337823972,0.0627025065225136,0.0590715745538972,0.04924781219275,0.0897107046439618,0.0976727045053514,0.0964155462957229,0.068319112297412
